102.9741 	EXP 	grating: autoDraw = True
102.9877 	EXP 	fixation: autoDraw = False
103.2871 	EXP 	grating: autoDraw = False
103.5118 	EXP 	New trial (rep=63, index=0): None
103.5138 	DATA 	Keypress: down
103.5231 	EXP 	fixation: autoDraw = False
103.5231 	EXP 	grating: autoDraw = False
103.5231 	EXP 	grating: ori = -5.0
103.5231 	EXP 	fixation: autoDraw = True
104.5198 	EXP 	fixation: autoDraw = False
104.5198 	EXP 	grating: autoDraw = True
104.8193 	EXP 	grating: autoDraw = False
105.0262 	EXP 	New trial (rep=64, index=0): None
105.0287 	DATA 	Keypress: down
105.0383 	EXP 	fixation: autoDraw = False
105.0383 	EXP 	grating: autoDraw = False
105.0383 	EXP 	grating: ori = 0.0
105.0383 	EXP 	fixation: autoDraw = True
106.0350 	EXP 	fixation: autoDraw = False
106.0350 	EXP 	grating: autoDraw = True
106.3347 	EXP 	grating: autoDraw = False
106.7214 	EXP 	New trial (rep=65, index=0): None
106.7234 	DATA 	Keypress: up
106.7369 	EXP 	fixation: autoDraw = False
106.7369 	EXP 	grating: autoDraw = False
106.7369 	EXP 	grating: ori = -1.0
106.7369 	EXP 	fixation: autoDraw = True
107.7336 	EXP 	fixation: autoDraw = False
107.7336 	EXP 	grating: autoDraw = True
108.0333 	EXP 	grating: autoDraw = False
108.2716 	EXP 	New trial (rep=66, index=0): None
108.2735 	DATA 	Keypress: down
108.2856 	EXP 	fixation: autoDraw = False
108.2856 	EXP 	grating: autoDraw = False
108.2856 	EXP 	grating: ori = 1.0
108.2856 	EXP 	fixation: autoDraw = True
109.2822 	EXP 	fixation: autoDraw = False
109.2822 	EXP 	grating: autoDraw = True
109.5818 	EXP 	grating: autoDraw = False
109.8553 	EXP 	New trial (rep=67, index=0): None
109.8578 	DATA 	Keypress: down
109.8676 	EXP 	fixation: autoDraw = False
109.8676 	EXP 	grating: autoDraw = False
109.8676 	EXP 	grating: ori = 0.0
109.8676 	EXP 	fixation: autoDraw = True
110.8643 	EXP 	fixation: autoDraw = False
110.8643 	EXP 	grating: autoDraw = True
111.1639 	EXP 	grating: autoDraw = False
111.4992 	EXP 	New trial (rep=68, index=0): None
111.5004 	DATA 	Keypress: down
111.5164 	EXP 	fixation: autoDraw = False
111.5164 	EXP 	grating: autoDraw = False
111.5164 	EXP 	grating: ori = 0.0
111.5164 	EXP 	fixation: autoDraw = True
112.4990 	EXP 	grating: autoDraw = True
112.5127 	EXP 	fixation: autoDraw = False
112.8125 	EXP 	grating: autoDraw = False
113.2015 	EXP 	New trial (rep=69, index=0): None
113.2033 	DATA 	Keypress: up
113.2148 	EXP 	fixation: autoDraw = False
113.2148 	EXP 	grating: autoDraw = False
113.2148 	EXP 	grating: ori = 4.0
113.2148 	EXP 	fixation: autoDraw = True
114.2112 	EXP 	fixation: autoDraw = False
114.2112 	EXP 	grating: autoDraw = True
114.5111 	EXP 	grating: autoDraw = False
114.7009 	EXP 	New trial (rep=70, index=0): None
114.7032 	DATA 	Keypress: up
114.7135 	EXP 	fixation: autoDraw = False
114.7135 	EXP 	grating: autoDraw = False
114.7135 	EXP 	grating: ori = 0.0
114.7135 	EXP 	fixation: autoDraw = True
115.7099 	EXP 	fixation: autoDraw = False
115.7099 	EXP 	grating: autoDraw = True
116.0097 	EXP 	grating: autoDraw = False
116.2811 	EXP 	New trial (rep=71, index=0): None
116.2835 	DATA 	Keypress: down
116.2954 	EXP 	fixation: autoDraw = False
116.2954 	EXP 	grating: autoDraw = False
116.2954 	EXP 	grating: ori = 0.0
116.2954 	EXP 	fixation: autoDraw = True
117.2920 	EXP 	fixation: autoDraw = False
117.2920 	EXP 	grating: autoDraw = True
117.5917 	EXP 	grating: autoDraw = False
118.6133 	EXP 	New trial (rep=72, index=0): None
118.6154 	DATA 	Keypress: down
118.6266 	EXP 	fixation: autoDraw = False
118.6266 	EXP 	grating: autoDraw = False
118.6266 	EXP 	grating: ori = -5.0
118.6266 	EXP 	fixation: autoDraw = True
119.6231 	EXP 	fixation: autoDraw = False
119.6231 	EXP 	grating: autoDraw = True
119.9230 	EXP 	grating: autoDraw = False
120.2631 	EXP 	New trial (rep=73, index=0): None
120.2659 	DATA 	Keypress: down
120.2752 	EXP 	fixation: autoDraw = False
120.2752 	EXP 	grating: autoDraw = False
120.2752 	EXP 	grating: ori = 2.0
120.2752 	EXP 	fixation: autoDraw = True
121.2716 	EXP 	fixation: autoDraw = False
121.2716 	EXP 	grating: autoDraw = True
121.5715 	EXP 	grating: autoDraw = False
121.8747 	EXP 	New trial (rep=74, index=0): None
121.8762 	DATA 	Keypress: down
121.8906 	EXP 	fixation: autoDraw = False
121.8906 	EXP 	grating: autoDraw = False
121.8906 	EXP 	grating: ori = 0.0
121.8906 	EXP 	fixation: autoDraw = True
122.8731 	EXP 	grating: autoDraw = True
122.8870 	EXP 	fixation: autoDraw = False
123.1869 	EXP 	grating: autoDraw = False
123.6271 	EXP 	New trial (rep=75, index=0): None
123.6300 	DATA 	Keypress: up
123.6391 	EXP 	fixation: autoDraw = False
123.6391 	EXP 	grating: autoDraw = False
123.6391 	EXP 	grating: ori = 0.0
123.6391 	EXP 	fixation: autoDraw = True
124.6354 	EXP 	fixation: autoDraw = False
124.6354 	EXP 	grating: autoDraw = True
124.9352 	EXP 	grating: autoDraw = False
125.1913 	EXP 	New trial (rep=76, index=0): None
125.1946 	DATA 	Keypress: up
125.2046 	EXP 	fixation: autoDraw = False
125.2046 	EXP 	grating: autoDraw = False
125.2046 	EXP 	grating: ori = 0.0
125.2046 	EXP 	fixation: autoDraw = True
126.2008 	EXP 	fixation: autoDraw = False
126.2008 	EXP 	grating: autoDraw = True
126.5006 	EXP 	grating: autoDraw = False
126.6566 	EXP 	New trial (rep=77, index=0): None
126.6586 	DATA 	Keypress: up
126.6696 	EXP 	fixation: autoDraw = False
126.6696 	EXP 	grating: autoDraw = False
126.6696 	EXP 	grating: ori = 0.0
126.6696 	EXP 	fixation: autoDraw = True
127.6661 	EXP 	fixation: autoDraw = False
127.6661 	EXP 	grating: autoDraw = True
127.9658 	EXP 	grating: autoDraw = False
128.3559 	EXP 	New trial (rep=78, index=0): None
128.3580 	DATA 	Keypress: up
128.3682 	EXP 	fixation: autoDraw = False
128.3682 	EXP 	grating: autoDraw = False
128.3682 	EXP 	grating: ori = 0.0
128.3682 	EXP 	fixation: autoDraw = True
129.3646 	EXP 	fixation: autoDraw = False
129.3646 	EXP 	grating: autoDraw = True
129.6645 	EXP 	grating: autoDraw = False
130.1186 	EXP 	New trial (rep=79, index=0): None
130.1206 	DATA 	Keypress: up
130.1334 	EXP 	fixation: autoDraw = False
130.1334 	EXP 	grating: autoDraw = False
130.1334 	EXP 	grating: ori = 0.0
130.1334 	EXP 	fixation: autoDraw = True
131.1300 	EXP 	fixation: autoDraw = False
131.1300 	EXP 	grating: autoDraw = True
131.4294 	EXP 	grating: autoDraw = False
131.6679 	EXP 	New trial (rep=80, index=0): None
131.6698 	DATA 	Keypress: up
131.6820 	EXP 	fixation: autoDraw = False
131.6820 	EXP 	grating: autoDraw = False
131.6820 	EXP 	grating: ori = -3.0
131.6820 	EXP 	fixation: autoDraw = True
132.6785 	EXP 	fixation: autoDraw = False
132.6785 	EXP 	grating: autoDraw = True
132.9782 	EXP 	grating: autoDraw = False
133.2827 	EXP 	New trial (rep=81, index=0): None
133.2851 	DATA 	Keypress: down
133.2972 	EXP 	fixation: autoDraw = False
133.2972 	EXP 	grating: autoDraw = False
133.2972 	EXP 	grating: ori = 0.0
133.2972 	EXP 	fixation: autoDraw = True
134.2940 	EXP 	fixation: autoDraw = False
134.2940 	EXP 	grating: autoDraw = True
134.5935 	EXP 	grating: autoDraw = False
135.0003 	EXP 	New trial (rep=82, index=0): None
135.0035 	DATA 	Keypress: up
135.0123 	EXP 	fixation: autoDraw = False
135.0123 	EXP 	grating: autoDraw = False
135.0123 	EXP 	grating: ori = 0.0
135.0123 	EXP 	fixation: autoDraw = True
136.0088 	EXP 	fixation: autoDraw = False
136.0088 	EXP 	grating: autoDraw = True
136.3087 	EXP 	grating: autoDraw = False
136.6944 	EXP 	New trial (rep=83, index=0): None
136.6959 	DATA 	Keypress: up
136.7112 	EXP 	fixation: autoDraw = False
136.7112 	EXP 	grating: autoDraw = False
136.7112 	EXP 	grating: ori = 1.0
136.7112 	EXP 	fixation: autoDraw = True
137.6938 	EXP 	grating: autoDraw = True
137.7073 	EXP 	fixation: autoDraw = False
138.0069 	EXP 	grating: autoDraw = False
138.2937 	EXP 	New trial (rep=84, index=0): None
138.2954 	DATA 	Keypress: up
138.3096 	EXP 	fixation: autoDraw = False
138.3096 	EXP 	grating: autoDraw = False
138.3096 	EXP 	grating: ori = 0.0
138.3096 	EXP 	fixation: autoDraw = True
139.2923 	EXP 	grating: autoDraw = True
139.3061 	EXP 	fixation: autoDraw = False
139.6058 	EXP 	grating: autoDraw = False
139.9791 	EXP 	New trial (rep=85, index=0): None
139.9812 	DATA 	Keypress: up
139.9915 	EXP 	fixation: autoDraw = False
139.9915 	EXP 	grating: autoDraw = False
139.9915 	EXP 	grating: ori = 0.0
139.9915 	EXP 	fixation: autoDraw = True
140.9881 	EXP 	fixation: autoDraw = False
140.9881 	EXP 	grating: autoDraw = True
141.2877 	EXP 	grating: autoDraw = False
141.7767 	EXP 	New trial (rep=86, index=0): None
141.7786 	DATA 	Keypress: up
141.7902 	EXP 	fixation: autoDraw = False
141.7902 	EXP 	grating: autoDraw = False
141.7902 	EXP 	grating: ori = 0.0
141.7902 	EXP 	fixation: autoDraw = True
142.7865 	EXP 	fixation: autoDraw = False
142.7865 	EXP 	grating: autoDraw = True
143.0861 	EXP 	grating: autoDraw = False
143.3924 	EXP 	New trial (rep=87, index=0): None
143.3955 	DATA 	Keypress: up
143.4052 	EXP 	fixation: autoDraw = False
143.4052 	EXP 	grating: autoDraw = False
143.4052 	EXP 	grating: ori = 0.0
143.4052 	EXP 	fixation: autoDraw = True
144.4040 	EXP 	grating: autoDraw = True
144.4180 	EXP 	fixation: autoDraw = False
144.7180 	EXP 	grating: autoDraw = False
145.0234 	EXP 	New trial (rep=88, index=0): None
145.0251 	DATA 	Keypress: up
145.0371 	EXP 	fixation: autoDraw = False
145.0371 	EXP 	grating: autoDraw = False
145.0371 	EXP 	grating: ori = -3.0
145.0371 	EXP 	fixation: autoDraw = True
146.0339 	EXP 	fixation: autoDraw = False
146.0339 	EXP 	grating: autoDraw = True
146.3334 	EXP 	grating: autoDraw = False
146.6395 	EXP 	New trial (rep=89, index=0): None
146.6419 	DATA 	Keypress: down
146.6526 	EXP 	fixation: autoDraw = False
146.6526 	EXP 	grating: autoDraw = False
146.6526 	EXP 	grating: ori = 0.0
146.6526 	EXP 	fixation: autoDraw = True
147.6489 	EXP 	fixation: autoDraw = False
147.6489 	EXP 	grating: autoDraw = True
147.9484 	EXP 	grating: autoDraw = False
148.4008 	DATA 	Keypress: up
148.4212 	EXP 	New trial (rep=90, index=0): None
148.4343 	EXP 	fixation: autoDraw = False
148.4343 	EXP 	grating: autoDraw = False
148.4343 	EXP 	grating: ori = 0.0
148.4343 	EXP 	fixation: autoDraw = True
149.4333 	EXP 	grating: autoDraw = True
149.4471 	EXP 	fixation: autoDraw = False
149.7466 	EXP 	grating: autoDraw = False
150.1028 	EXP 	New trial (rep=91, index=0): None
150.1046 	DATA 	Keypress: up
150.1163 	EXP 	fixation: autoDraw = False
150.1163 	EXP 	grating: autoDraw = False
150.1163 	EXP 	grating: ori = 1.0
150.1163 	EXP 	fixation: autoDraw = True
151.1153 	EXP 	grating: autoDraw = True
151.1292 	EXP 	fixation: autoDraw = False
151.4288 	EXP 	grating: autoDraw = False
151.6676 	EXP 	New trial (rep=92, index=0): None
151.6692 	DATA 	Keypress: up
151.6812 	EXP 	fixation: autoDraw = False
151.6812 	EXP 	grating: autoDraw = False
151.6812 	EXP 	grating: ori = 2.0
151.6812 	EXP 	fixation: autoDraw = True
152.6778 	EXP 	fixation: autoDraw = False
152.6778 	EXP 	grating: autoDraw = True
152.9776 	EXP 	grating: autoDraw = False
153.4832 	EXP 	New trial (rep=93, index=0): None
153.4853 	DATA 	Keypress: down
153.4962 	EXP 	fixation: autoDraw = False
153.4962 	EXP 	grating: autoDraw = False
153.4962 	EXP 	grating: ori = 2.0
153.4962 	EXP 	fixation: autoDraw = True
154.4928 	EXP 	fixation: autoDraw = False
154.4928 	EXP 	grating: autoDraw = True
154.7923 	EXP 	grating: autoDraw = False
154.9982 	EXP 	New trial (rep=94, index=0): None
155.0004 	DATA 	Keypress: down
155.0121 	EXP 	fixation: autoDraw = False
155.0121 	EXP 	grating: autoDraw = False
155.0121 	EXP 	grating: ori = -2.0
155.0121 	EXP 	fixation: autoDraw = True
156.0111 	EXP 	grating: autoDraw = True
156.0249 	EXP 	fixation: autoDraw = False
156.3246 	EXP 	grating: autoDraw = False
156.5643 	EXP 	New trial (rep=95, index=0): None
156.5670 	DATA 	Keypress: down
156.5776 	EXP 	fixation: autoDraw = False
156.5776 	EXP 	grating: autoDraw = False
156.5776 	EXP 	grating: ori = 2.0
156.5776 	EXP 	fixation: autoDraw = True
157.5764 	EXP 	grating: autoDraw = True
157.5900 	EXP 	fixation: autoDraw = False
157.8897 	EXP 	grating: autoDraw = False
158.3133 	EXP 	New trial (rep=96, index=0): None
158.3156 	DATA 	Keypress: up
158.3255 	EXP 	fixation: autoDraw = False
158.3255 	EXP 	grating: autoDraw = False
158.3255 	EXP 	grating: ori = -4.0
158.3255 	EXP 	fixation: autoDraw = True
159.3220 	EXP 	fixation: autoDraw = False
159.3220 	EXP 	grating: autoDraw = True
159.6215 	EXP 	grating: autoDraw = False
159.8277 	EXP 	New trial (rep=97, index=0): None
159.8297 	DATA 	Keypress: down
159.8410 	EXP 	fixation: autoDraw = False
159.8410 	EXP 	grating: autoDraw = False
159.8410 	EXP 	grating: ori = 0.0
159.8410 	EXP 	fixation: autoDraw = True
160.8374 	EXP 	fixation: autoDraw = False
160.8374 	EXP 	grating: autoDraw = True
161.1369 	EXP 	grating: autoDraw = False
161.6096 	EXP 	New trial (rep=98, index=0): None
161.6117 	DATA 	Keypress: up
161.6229 	EXP 	fixation: autoDraw = False
161.6229 	EXP 	grating: autoDraw = False
161.6229 	EXP 	grating: ori = 0.0
161.6229 	EXP 	fixation: autoDraw = True
162.6222 	EXP 	grating: autoDraw = True
162.6356 	EXP 	fixation: autoDraw = False
162.9353 	EXP 	grating: autoDraw = False
163.4913 	EXP 	New trial (rep=99, index=0): None
163.4936 	DATA 	Keypress: up
163.5045 	EXP 	fixation: autoDraw = False
163.5045 	EXP 	grating: autoDraw = False
163.5045 	EXP 	grating: ori = 4.0
163.5045 	EXP 	fixation: autoDraw = True
164.5008 	EXP 	fixation: autoDraw = False
164.5008 	EXP 	grating: autoDraw = True
164.8004 	EXP 	grating: autoDraw = False
164.9227 	EXP 	New trial (rep=100, index=0): None
164.9247 	DATA 	Keypress: down
164.9363 	EXP 	fixation: autoDraw = False
164.9363 	EXP 	grating: autoDraw = False
164.9363 	EXP 	grating: ori = -2.0
164.9363 	EXP 	fixation: autoDraw = True
165.9327 	EXP 	fixation: autoDraw = False
165.9327 	EXP 	grating: autoDraw = True
166.2321 	EXP 	grating: autoDraw = False
166.8192 	EXP 	New trial (rep=101, index=0): None
166.8211 	DATA 	Keypress: down
166.8344 	EXP 	fixation: autoDraw = False
166.8344 	EXP 	grating: autoDraw = False
166.8344 	EXP 	grating: ori = 0.0
166.8344 	EXP 	fixation: autoDraw = True
167.8175 	EXP 	grating: autoDraw = True
167.8313 	EXP 	fixation: autoDraw = False
168.1309 	EXP 	grating: autoDraw = False
168.6364 	EXP 	New trial (rep=102, index=0): None
168.6390 	DATA 	Keypress: up
168.6505 	EXP 	fixation: autoDraw = False
168.6505 	EXP 	grating: autoDraw = False
168.6505 	EXP 	grating: ori = 0.0
168.6505 	EXP 	fixation: autoDraw = True
169.6491 	EXP 	grating: autoDraw = True
169.6631 	EXP 	fixation: autoDraw = False
169.9627 	EXP 	grating: autoDraw = False
170.2986 	DATA 	Keypress: up
170.3173 	EXP 	New trial (rep=103, index=0): None
170.3316 	EXP 	fixation: autoDraw = False
170.3316 	EXP 	grating: autoDraw = False
170.3316 	EXP 	grating: ori = -2.0
170.3316 	EXP 	fixation: autoDraw = True
171.3278 	EXP 	fixation: autoDraw = False
171.3278 	EXP 	grating: autoDraw = True
171.6279 	EXP 	grating: autoDraw = False
172.2679 	EXP 	New trial (rep=104, index=0): None
172.2698 	DATA 	Keypress: down
172.2796 	EXP 	fixation: autoDraw = False
172.2796 	EXP 	grating: autoDraw = False
172.2796 	EXP 	grating: ori = 2.0
172.2796 	EXP 	fixation: autoDraw = True
173.2766 	EXP 	fixation: autoDraw = False
173.2766 	EXP 	grating: autoDraw = True
173.5761 	EXP 	grating: autoDraw = False
173.6981 	EXP 	New trial (rep=105, index=0): None
173.7001 	DATA 	Keypress: up
173.7122 	EXP 	fixation: autoDraw = False
173.7122 	EXP 	grating: autoDraw = False
173.7122 	EXP 	grating: ori = -5.0
173.7122 	EXP 	fixation: autoDraw = True
174.7085 	EXP 	fixation: autoDraw = False
174.7085 	EXP 	grating: autoDraw = True
175.0083 	EXP 	grating: autoDraw = False
175.3480 	EXP 	New trial (rep=106, index=0): None
175.3513 	DATA 	Keypress: down
175.3611 	EXP 	fixation: autoDraw = False
175.3611 	EXP 	grating: autoDraw = False
175.3611 	EXP 	grating: ori = 1.0
175.3611 	EXP 	fixation: autoDraw = True
176.3600 	EXP 	grating: autoDraw = True
176.3737 	EXP 	fixation: autoDraw = False
176.6734 	EXP 	grating: autoDraw = False
177.1795 	EXP 	New trial (rep=107, index=0): None
177.1815 	DATA 	Keypress: up
177.1926 	EXP 	fixation: autoDraw = False
177.1926 	EXP 	grating: autoDraw = False
177.1926 	EXP 	grating: ori = 0.0
177.1926 	EXP 	fixation: autoDraw = True
178.1922 	EXP 	grating: autoDraw = True
178.2059 	EXP 	fixation: autoDraw = False
178.5054 	EXP 	grating: autoDraw = False
179.0570 	DATA 	Keypress: up
179.0777 	EXP 	New trial (rep=108, index=0): None
179.0912 	EXP 	fixation: autoDraw = False
179.0912 	EXP 	grating: autoDraw = False
179.0912 	EXP 	grating: ori = 3.0
179.0912 	EXP 	fixation: autoDraw = True
180.0904 	EXP 	grating: autoDraw = True
180.1038 	EXP 	fixation: autoDraw = False
180.4036 	EXP 	grating: autoDraw = False
180.7255 	EXP 	New trial (rep=109, index=0): None
180.7274 	DATA 	Keypress: down
180.7397 	EXP 	fixation: autoDraw = False
180.7397 	EXP 	grating: autoDraw = False
180.7397 	EXP 	grating: ori = -2.0
180.7397 	EXP 	fixation: autoDraw = True
181.7358 	EXP 	fixation: autoDraw = False
181.7358 	EXP 	grating: autoDraw = True
182.0355 	EXP 	grating: autoDraw = False
182.4914 	EXP 	New trial (rep=110, index=0): None
182.4936 	DATA 	Keypress: down
182.5045 	EXP 	fixation: autoDraw = False
182.5045 	EXP 	grating: autoDraw = False
182.5045 	EXP 	grating: ori = 0.0
182.5045 	EXP 	fixation: autoDraw = True
183.5011 	EXP 	fixation: autoDraw = False
183.5011 	EXP 	grating: autoDraw = True
183.8008 	EXP 	grating: autoDraw = False
184.3921 	EXP 	New trial (rep=111, index=0): None
184.3949 	DATA 	Keypress: up
184.4032 	EXP 	fixation: autoDraw = False
184.4032 	EXP 	grating: autoDraw = False
184.4032 	EXP 	grating: ori = 0.0
184.4032 	EXP 	fixation: autoDraw = True
185.4023 	EXP 	grating: autoDraw = True
185.4160 	EXP 	fixation: autoDraw = False
185.7155 	EXP 	grating: autoDraw = False
187.6039 	EXP 	New trial (rep=112, index=0): None
187.6065 	DATA 	Keypress: down
187.6165 	EXP 	fixation: autoDraw = False
187.6165 	EXP 	grating: autoDraw = False
187.6165 	EXP 	grating: ori = 0.0
187.6165 	EXP 	fixation: autoDraw = True
188.6129 	EXP 	fixation: autoDraw = False
188.6129 	EXP 	grating: autoDraw = True
188.9127 	EXP 	grating: autoDraw = False
189.5514 	EXP 	New trial (rep=113, index=0): None
189.5533 	DATA 	Keypress: down
189.5647 	EXP 	fixation: autoDraw = False
189.5647 	EXP 	grating: autoDraw = False
189.5647 	EXP 	grating: ori = 0.0
189.5647 	EXP 	fixation: autoDraw = True
190.5618 	EXP 	fixation: autoDraw = False
190.5618 	EXP 	grating: autoDraw = True
190.8611 	EXP 	grating: autoDraw = False
191.3497 	EXP 	New trial (rep=114, index=0): None
191.3515 	DATA 	Keypress: down
191.3633 	EXP 	fixation: autoDraw = False
191.3633 	EXP 	grating: autoDraw = False
191.3633 	EXP 	grating: ori = 0.0
191.3633 	EXP 	fixation: autoDraw = True
192.3598 	EXP 	fixation: autoDraw = False
192.3598 	EXP 	grating: autoDraw = True
192.6594 	EXP 	grating: autoDraw = False
193.0154 	EXP 	New trial (rep=115, index=0): None
193.0178 	DATA 	Keypress: up
193.0289 	EXP 	fixation: autoDraw = False
193.0289 	EXP 	grating: autoDraw = False
193.0289 	EXP 	grating: ori = 0.0
193.0289 	EXP 	fixation: autoDraw = True
194.0250 	EXP 	fixation: autoDraw = False
194.0250 	EXP 	grating: autoDraw = True
194.3248 	EXP 	grating: autoDraw = False
194.6465 	EXP 	New trial (rep=116, index=0): None
194.6481 	DATA 	Keypress: up
194.6604 	EXP 	fixation: autoDraw = False
194.6604 	EXP 	grating: autoDraw = False
194.6604 	EXP 	grating: ori = 0.0
194.6604 	EXP 	fixation: autoDraw = True
195.6566 	EXP 	fixation: autoDraw = False
195.6566 	EXP 	grating: autoDraw = True
195.9563 	EXP 	grating: autoDraw = False
196.1629 	EXP 	New trial (rep=117, index=0): None
196.1660 	DATA 	Keypress: up
196.1762 	EXP 	fixation: autoDraw = False
196.1762 	EXP 	grating: autoDraw = False
196.1762 	EXP 	grating: ori = 0.0
196.1762 	EXP 	fixation: autoDraw = True
197.1751 	EXP 	grating: autoDraw = True
197.1890 	EXP 	fixation: autoDraw = False
197.4885 	EXP 	grating: autoDraw = False
197.7117 	EXP 	New trial (rep=118, index=0): None
197.7141 	DATA 	Keypress: up
197.7245 	EXP 	fixation: autoDraw = False
197.7245 	EXP 	grating: autoDraw = False
197.7245 	EXP 	grating: ori = 0.0
197.7245 	EXP 	fixation: autoDraw = True
198.7209 	EXP 	fixation: autoDraw = False
198.7209 	EXP 	grating: autoDraw = True
199.0206 	EXP 	grating: autoDraw = False
199.2768 	EXP 	New trial (rep=119, index=0): None
199.2791 	DATA 	Keypress: up
199.2898 	EXP 	fixation: autoDraw = False
199.2898 	EXP 	grating: autoDraw = False
199.2898 	EXP 	grating: ori = 0.0
199.2898 	EXP 	fixation: autoDraw = True
200.2863 	EXP 	fixation: autoDraw = False
200.2863 	EXP 	grating: autoDraw = True
200.5859 	EXP 	grating: autoDraw = False
200.8432 	EXP 	New trial (rep=120, index=0): None
200.8472 	DATA 	Keypress: up
200.8551 	EXP 	fixation: autoDraw = False
200.8551 	EXP 	grating: autoDraw = False
200.8551 	EXP 	grating: ori = 0.0
200.8551 	EXP 	fixation: autoDraw = True
201.8517 	EXP 	fixation: autoDraw = False
201.8517 	EXP 	grating: autoDraw = True
202.1511 	EXP 	grating: autoDraw = False
202.4229 	EXP 	New trial (rep=121, index=0): None
202.4250 	DATA 	Keypress: up
202.4371 	EXP 	fixation: autoDraw = False
202.4371 	EXP 	grating: autoDraw = False
202.4371 	EXP 	grating: ori = 0.0
202.4371 	EXP 	fixation: autoDraw = True
203.4337 	EXP 	fixation: autoDraw = False
203.4337 	EXP 	grating: autoDraw = True
203.7331 	EXP 	grating: autoDraw = False
203.9238 	EXP 	New trial (rep=122, index=0): None
203.9267 	DATA 	Keypress: up
203.9362 	EXP 	fixation: autoDraw = False
203.9362 	EXP 	grating: autoDraw = False
203.9362 	EXP 	grating: ori = -1.0
203.9362 	EXP 	fixation: autoDraw = True
204.9352 	EXP 	grating: autoDraw = True
204.9487 	EXP 	fixation: autoDraw = False
205.2486 	EXP 	grating: autoDraw = False
205.5212 	EXP 	New trial (rep=123, index=0): None
205.5233 	DATA 	Keypress: up
205.5342 	EXP 	fixation: autoDraw = False
205.5342 	EXP 	grating: autoDraw = False
205.5342 	EXP 	grating: ori = 0.0
205.5342 	EXP 	fixation: autoDraw = True
206.5310 	EXP 	fixation: autoDraw = False
206.5310 	EXP 	grating: autoDraw = True
206.8307 	EXP 	grating: autoDraw = False
207.1356 	EXP 	New trial (rep=124, index=0): None
207.1376 	DATA 	Keypress: up
207.1499 	EXP 	fixation: autoDraw = False
207.1499 	EXP 	grating: autoDraw = False
207.1499 	EXP 	grating: ori = 0.0
207.1499 	EXP 	fixation: autoDraw = True
208.1458 	EXP 	fixation: autoDraw = False
208.1458 	EXP 	grating: autoDraw = True
208.4454 	EXP 	grating: autoDraw = False
209.3478 	EXP 	New trial (rep=125, index=0): None
209.3496 	DATA 	Keypress: up
209.3641 	EXP 	fixation: autoDraw = False
209.3641 	EXP 	grating: autoDraw = False
209.3641 	EXP 	grating: ori = -5.0
209.3641 	EXP 	fixation: autoDraw = True
210.3470 	EXP 	grating: autoDraw = True
210.3609 	EXP 	fixation: autoDraw = False
210.6609 	EXP 	grating: autoDraw = False
210.9986 	EXP 	New trial (rep=126, index=0): None
211.0003 	DATA 	Keypress: down
211.0128 	EXP 	fixation: autoDraw = False
211.0128 	EXP 	grating: autoDraw = False
211.0128 	EXP 	grating: ori = 0.0
211.0128 	EXP 	fixation: autoDraw = True
212.0094 	EXP 	fixation: autoDraw = False
212.0094 	EXP 	grating: autoDraw = True
212.3091 	EXP 	grating: autoDraw = False
212.6494 	EXP 	New trial (rep=127, index=0): None
212.6515 	DATA 	Keypress: up
212.6615 	EXP 	fixation: autoDraw = False
212.6615 	EXP 	grating: autoDraw = False
212.6615 	EXP 	grating: ori = -2.0
212.6615 	EXP 	fixation: autoDraw = True
213.6580 	EXP 	fixation: autoDraw = False
213.6580 	EXP 	grating: autoDraw = True
213.9578 	EXP 	grating: autoDraw = False
214.4458 	EXP 	New trial (rep=128, index=0): None
214.4476 	DATA 	Keypress: down
214.4599 	EXP 	fixation: autoDraw = False
214.4599 	EXP 	grating: autoDraw = False
214.4599 	EXP 	grating: ori = 0.0
214.4599 	EXP 	fixation: autoDraw = True
215.4563 	EXP 	fixation: autoDraw = False
215.4563 	EXP 	grating: autoDraw = True
215.7563 	EXP 	grating: autoDraw = False
216.0457 	EXP 	New trial (rep=129, index=0): None
216.0492 	DATA 	Keypress: up
216.0589 	EXP 	fixation: autoDraw = False
216.0589 	EXP 	grating: autoDraw = False
216.0589 	EXP 	grating: ori = 0.0
216.0589 	EXP 	fixation: autoDraw = True
217.0580 	EXP 	grating: autoDraw = True
217.0716 	EXP 	fixation: autoDraw = False
217.3714 	EXP 	grating: autoDraw = False
217.6267 	EXP 	New trial (rep=130, index=0): None
217.6294 	DATA 	Keypress: up
217.6404 	EXP 	fixation: autoDraw = False
217.6404 	EXP 	grating: autoDraw = False
217.6404 	EXP 	grating: ori = -3.0
217.6404 	EXP 	fixation: autoDraw = True
218.6367 	EXP 	fixation: autoDraw = False
218.6367 	EXP 	grating: autoDraw = True
218.9366 	EXP 	grating: autoDraw = False
219.2573 	EXP 	New trial (rep=131, index=0): None
219.2597 	DATA 	Keypress: down
219.2723 	EXP 	fixation: autoDraw = False
219.2723 	EXP 	grating: autoDraw = False
219.2723 	EXP 	grating: ori = 0.0
219.2723 	EXP 	fixation: autoDraw = True
220.2686 	EXP 	fixation: autoDraw = False
220.2686 	EXP 	grating: autoDraw = True
220.5684 	EXP 	grating: autoDraw = False
220.9229 	EXP 	New trial (rep=132, index=0): None
220.9258 	DATA 	Keypress: up
